,PM2.5,year,month,day,hour,PM10,SR,WS,WD,NO,NO2,SO2,Ozone,CO,Benzene,NH3,NOx
9890,351.0,2019.0,7.0,18.0,2.0,239.0,8.48,0.74,82.05,18.05,25.65,14.65,2.85,0.89,8.16,27.02,28.07
9891,97.79,2019.0,7.0,18.0,3.0,210.39285,8.83,0.6,82.32,15.1,25.52,15.35,5.1,0.69,6.01,26.75,25.65
9892,31.75,2019.0,7.0,18.0,4.0,181.78572,9.52,0.49,84.51,14.73,21.98,14.12,7.1,0.71,7.79,26.1,23.45
9893,23.67,2019.0,7.0,18.0,5.0,153.17857,11.41,0.56,84.77,14.23,19.18,13.8,7.93,0.72,5.79,24.5,21.57
9894,25.14,2019.0,7.0,18.0,6.0,124.57143,35.72,0.57,83.22,14.38,22.05,14.35,8.32,0.81,5.23,24.27,23.2
9895,31.5,2019.0,7.0,18.0,7.0,95.96429,31.86,0.65,82.25,17.75,26.98,15.57,8.03,0.98,5.75,25.38,28.52
9896,32.4,2019.0,7.0,18.0,8.0,67.35714,53.09,0.6,81.4,25.0,26.72,15.05,8.15,1.25,7.81,24.62,34.22
9897,35.55,2019.0,7.0,18.0,9.0,38.75,79.75,0.63,78.8,23.38,27.12,14.85,8.8,1.01,7.51,29.23,33.15
9898,26.61,2019.0,7.0,18.0,10.0,36.0,95.97,0.72,77.18,20.6,30.1,15.55,9.18,0.84,7.83,31.9,32.47
9899,24.05,2019.0,7.0,18.0,11.0,33.0,194.34,0.62,69.01,15.93,37.6,16.8,9.35,0.67,7.62,25.45,32.75
9900,27.12,2019.0,7.0,18.0,12.0,37.0,205.81,0.42,63.97,15.1,30.4,16.1,9.43,0.67,7.45,18.0,7.05
9901,27.3,2019.0,7.0,18.0,13.0,41.0,213.68,0.39,55.38,12.53,32.47,15.97,10.12,0.75,8.03,19.23,27.0
9902,25.53,2019.0,7.0,18.0,14.0,45.0,158.91,0.57,57.51,15.35,43.88,17.85,8.5,0.73,9.57,22.23,35.6
9903,29.14,2019.0,7.0,18.0,15.0,67.5,238.44,0.57,56.79,18.52,52.38,19.45,4.28,0.81,13.06,25.75,42.67
9904,34.9,2019.0,7.0,18.0,16.0,89.5,166.02,0.55,57.15,17.38,48.33,19.5,5.97,0.81,13.49,26.35,39.6
9905,31.9,2019.0,7.0,18.0,17.0,79.25,118.78,0.61,55.94,22.55,48.7,3.62,7.4,0.8,7.38,26.32,43.95
9906,38.48,2019.0,7.0,18.0,18.0,85.75,39.31,0.62,60.53,31.12,71.58,5.3,30.38,0.8,11.93,25.95,62.95
9907,36.69,2019.0,7.0,18.0,19.0,106.5,8.7,0.59,66.06,49.2,103.85,7.1,41.3,0.88,16.56,31.4,94.58
9908,42.37,2019.0,7.0,18.0,20.0,126.75,7.69,0.53,72.14,64.42,105.0,5.97,43.67,1.08,15.45,37.72,107.4
9909,56.28,2019.0,7.0,18.0,21.0,133.75,8.33,0.73,76.81,71.1,120.95,3.07,47.0,1.44,11.2,24.47,121.22
9910,61.94,2019.0,7.0,18.0,22.0,142.75,8.49,0.58,79.63,84.6,140.4,4.08,47.22,1.58,12.85,19.45,142.38
9911,61.2,2019.0,7.0,18.0,23.0,131.25,8.51,0.76,81.4,90.1,127.72,5.42,48.77,1.56,14.47,42.25,140.03
9912,58.5,2019.0,7.0,19.0,0.0,126.0,8.49,0.76,82.45,112.22,142.77,6.9,50.8,1.81,16.05,27.15,165.73
9913,79.1,2019.0,7.0,19.0,1.0,173.0,8.54,0.61,83.25,119.62,102.88,4.72,49.0,2.12,15.04,36.52,150.4
9914,75.59,2019.0,7.0,19.0,2.0,172.0,8.49,0.68,83.57,123.65,76.38,4.3,49.8,2.09,14.0,46.17,139.55
9915,76.17,2019.0,7.0,19.0,3.0,140.75,8.49,0.76,84.31,136.9,79.4,5.52,49.1,2.05,15.62,46.48,151.75
9916,71.77,2019.0,7.0,19.0,4.0,123.25,8.49,0.72,84.28,149.6,86.7,6.48,47.68,1.88,17.17,47.48,165.8
9917,58.29,2019.0,7.0,19.0,5.0,93.75,10.59,0.74,84.06,156.52,77.43,4.97,48.58,1.86,15.16,39.5,166.43
9918,49.62,2019.0,7.0,19.0,6.0,97.0,42.61,0.41,81.01,163.75,66.22,4.17,50.05,1.95,14.46,37.55,166.25
9919,64.0,2019.0,7.0,19.0,7.0,126.5,103.98,0.53,69.16,148.65,83.72,4.75,83.4,1.92,15.48,43.1,163.47
9920,90.69,2019.0,7.0,19.0,8.0,203.5,192.62,0.54,62.29,129.4,89.62,9.72,119.78,1.57,16.21,53.38,151.2
9921,104.66,2019.0,7.0,19.0,9.0,213.75,294.97,0.49,53.32,101.1,89.7,9.77,22.07,1.24,14.91,52.62,128.6
9922,72.78,2019.0,7.0,19.0,10.0,141.25,249.63,0.35,50.41,75.98,75.3,6.18,39.62,1.0,11.07,49.72,100.85
9923,57.71,2019.0,7.0,19.0,11.0,110.5,249.34,0.41,46.92,69.45,83.2,10.23,41.92,0.95,12.02,47.73,99.83
9924,57.05,2019.0,7.0,19.0,12.0,116.0,330.81,0.39,46.82,63.58,102.2,12.53,45.3,0.9,14.79,51.0,105.2
9925,66.38,2019.0,7.0,19.0,13.0,145.5,241.38,0.34,46.18,54.7,122.2,13.43,46.77,0.8,16.51,53.5,108.78
9926,71.35,2019.0,7.0,19.0,14.0,158.75,214.59,0.62,47.99,36.73,105.07,7.82,50.25,0.82,11.46,47.2,85.25
9927,72.29,2019.0,7.0,19.0,15.0,153.28261,226.17,0.79,50.58,32.8,103.25,8.95,52.8,0.78,10.45,45.38,81.15
9928,73.43,2019.0,7.0,19.0,16.0,147.81522,162.67,0.82,50.67,34.33,111.7,12.15,49.33,0.69,12.57,48.83,86.9
9929,72.79,2019.0,7.0,19.0,17.0,142.34782,82.4,0.71,53.52,38.67,124.68,14.27,48.6,0.56,16.05,54.92,97.25
9930,64.78,2019.0,7.0,19.0,18.0,136.88043,26.93,0.86,58.04,32.5,104.45,9.15,61.38,0.59,12.98,52.95,81.55
9931,64.8,2019.0,7.0,19.0,19.0,131.41304,9.18,0.89,61.52,31.85,82.9,3.85,51.08,0.7,8.5,46.17,69.57
9932,63.78,2019.0,7.0,19.0,20.0,125.945656,8.31,0.49,63.92,35.5,77.6,4.92,63.55,0.73,8.68,46.85,69.67
9933,66.87,2019.0,7.0,19.0,21.0,120.478264,7.93,0.57,66.55,42.42,78.97,7.72,43.75,0.8,9.17,49.45,75.92
9934,59.01,2019.0,7.0,19.0,22.0,115.01087,8.04,0.37,71.96,46.58,79.6,7.9,48.67,0.83,9.31,50.83,79.62
9935,65.47,2019.0,7.0,19.0,23.0,109.54348,8.77,0.34,72.0,43.62,63.15,3.75,45.45,0.92,8.2,45.15,68.5
9936,68.47,2019.0,7.0,20.0,0.0,104.07609,8.64,0.36,70.56,49.85,53.98,1.38,78.17,1.15,7.68,36.3,68.6
9937,80.63,2019.0,7.0,20.0,1.0,98.608696,8.54,0.61,75.25,49.83,51.52,1.75,46.58,1.01,7.16,35.5,67.28
9938,65.31,2019.0,7.0,20.0,2.0,93.141304,8.57,0.52,77.47,47.25,52.27,2.4,45.02,0.9,7.88,39.52,65.6
9939,63.92,2019.0,7.0,20.0,3.0,87.67391,8.67,0.7,75.48,40.55,48.77,3.52,45.2,0.7,9.01,43.1,58.42
9940,56.76,2019.0,7.0,20.0,4.0,82.20652,8.59,0.62,72.72,39.38,43.82,1.25,48.52,0.7,9.14,43.0,54.83
9941,50.58,2019.0,7.0,20.0,5.0,76.73913,10.26,0.55,70.29,36.17,41.83,1.12,48.08,0.54,7.37,42.27,51.2
9942,45.08,2019.0,7.0,20.0,6.0,71.271736,34.84,0.69,71.78,38.42,43.78,1.92,49.65,0.57,7.43,40.25,54.02
9943,47.86,2019.0,7.0,20.0,7.0,65.804344,103.08,0.47,65.53,41.35,48.83,3.48,52.15,0.66,7.56,36.2,59.05
9944,52.49,2019.0,7.0,20.0,8.0,60.336956,189.17,0.54,55.1,34.5,40.9,1.9,54.2,0.7,8.49,40.73,49.38
9945,49.31,2019.0,7.0,20.0,9.0,54.869564,238.85,0.48,52.05,32.67,39.53,0.9,54.4,0.7,6.56,37.85,47.17
9946,47.35,2019.0,7.0,20.0,10.0,49.402172,90.71,0.56,58.27,28.88,40.35,1.82,50.38,0.71,6.19,38.33,44.6
9947,55.99,2019.0,7.0,20.0,11.0,43.934784,158.43,0.6,75.5,16.52,33.03,3.58,56.93,0.36,5.14,27.62,30.8
9948,43.64,2019.0,7.0,20.0,12.0,38.467392,78.52,1.97,70.32,16.4,32.4,4.05,50.68,0.32,6.79,24.43,30.35
9949,22.12,2019.0,7.0,20.0,13.0,33.0,76.36,1.18,72.69,15.35,34.42,0.85,48.95,0.54,5.85,27.82,30.6
9950,26.22,2019.0,7.0,20.0,14.0,42.75,127.69,0.47,68.69,18.7,35.05,0.1,49.92,0.82,5.01,25.43,33.6
9951,45.12,2019.0,7.0,20.0,15.0,70.5,84.15,0.65,67.68,16.85,35.6,0.5,51.9,0.68,4.76,26.65,32.4
9952,37.22,2019.0,7.0,20.0,16.0,84.75,63.43,0.55,69.35,16.2,37.53,2.0,51.3,0.57,6.0,29.88,32.9
9953,39.08,2019.0,7.0,20.0,17.0,67.5,47.47,0.53,67.67,19.78,38.48,0.65,49.92,0.94,7.15,28.73,36.3
9954,52.78,2019.0,7.0,20.0,18.0,123.0,34.73,0.54,66.99,20.05,33.25,0.23,48.35,0.71,7.33,28.25,33.73
9955,39.0,2019.0,7.0,20.0,19.0,88.75,10.02,0.56,70.32,19.5,34.1,0.47,67.95,0.61,7.35,28.65,33.72
9956,37.82,2019.0,7.0,20.0,20.0,67.5,8.29,0.33,75.91,20.25,39.77,2.1,63.12,0.71,7.32,29.68,37.32
9957,47.52,2019.0,7.0,20.0,21.0,92.5,8.57,0.54,78.25,23.48,41.35,1.27,74.3,1.08,8.67,30.02,40.75
9958,59.24,2019.0,7.0,20.0,22.0,126.25,8.73,0.46,79.87,24.93,36.17,0.2,71.65,1.19,7.28,27.45,39.17
9959,60.45,2019.0,7.0,20.0,23.0,137.75,8.51,0.41,80.87,25.15,33.1,0.1,127.32,1.11,7.4,25.95,37.73
9960,62.69,2019.0,7.0,21.0,0.0,132.25,8.67,0.64,82.42,29.1,36.72,1.05,162.26,0.93,7.77,24.52,42.85
9961,71.58,2019.0,7.0,21.0,1.0,144.75,8.79,0.43,82.35,29.4,39.08,1.67,197.2,0.72,8.8,29.33,44.33
9962,68.56,2019.0,7.0,21.0,2.0,116.75,8.54,0.45,82.08,25.93,32.62,0.3,3.25,0.82,7.72,31.03,38.12
9963,78.2,2019.0,7.0,21.0,3.0,121.0,8.63,0.54,82.27,33.95,30.45,0.33,21.18,0.85,6.71,23.5,43.35
9964,99.03,2019.0,7.0,21.0,4.0,161.25,8.55,0.5,80.13,33.65,32.5,0.88,74.72,0.79,6.96,26.5,44.2
9965,68.69,2019.0,7.0,21.0,5.0,114.0,10.24,0.47,79.64,31.05,36.78,2.33,22.17,0.56,7.67,31.07,44.38
9966,55.97,2019.0,7.0,21.0,6.0,78.75,49.34,0.59,74.88,34.7,33.33,0.77,22.45,0.68,7.92,29.75,45.48
9967,45.37,2019.0,7.0,21.0,7.0,84.75,114.27,0.48,63.3,35.67,29.93,0.35,32.8,0.75,6.13,27.75,44.45
9968,51.12,2019.0,7.0,21.0,8.0,98.75,210.94,0.52,56.86,30.5,31.78,0.85,33.83,0.64,6.05,31.15,41.3
9969,48.12,2019.0,7.0,21.0,9.0,91.25,311.25,0.57,55.32,25.57,37.15,2.6,33.3,0.51,6.37,32.9,40.22
9970,48.78,2019.0,7.0,21.0,10.0,100.0,346.31,0.68,54.19,23.88,37.7,2.33,34.33,0.5,7.52,32.25,39.12
9971,50.39,2019.0,7.0,21.0,11.0,104.0,427.88,0.51,51.02,20.8,32.0,0.5,36.12,0.58,5.74,30.22,33.67
9972,48.32,2019.0,7.0,21.0,12.0,100.25,334.53,0.47,46.8,17.52,28.25,0.15,53.32,0.58,4.33,27.3,29.02
9973,47.76,2019.0,7.0,21.0,13.0,102.0,88.53,1.07,56.92,13.02,30.35,0.47,146.2,0.67,3.64,24.25,26.52
9974,66.43,2019.0,7.0,21.0,14.0,146.0,23.53,0.82,80.31,11.55,32.1,1.68,117.612495,0.41,4.76,25.98,26.35
9975,41.98,2019.0,7.0,21.0,15.0,61.75,22.48,0.47,85.75,12.95,28.92,0.2,89.025,0.5,4.71,26.88,25.73
9976,26.69,2019.0,7.0,21.0,16.0,28.0,30.08,0.58,80.51,15.9,27.95,0.68,60.4375,0.7,3.26,23.2,27.62
9977,24.67,2019.0,7.0,21.0,17.0,37.75,33.44,0.32,79.21,18.27,29.32,0.3,31.85,0.96,4.36,22.85,30.25
9978,27.34,2019.0,7.0,21.0,18.0,53.75,31.13,0.45,78.8,18.98,32.02,1.17,77.73,1.11,4.32,23.75,32.22
9979,39.11,2019.0,7.0,21.0,19.0,74.75,11.54,0.47,79.85,24.95,33.65,1.12,72.884,1.69,6.65,22.52,37.85
9980,39.35,2019.0,7.0,21.0,20.0,86.75,8.67,0.58,82.14,38.9,32.62,0.4,68.038,2.11,7.37,16.32,48.48
9981,49.97,2019.0,7.0,21.0,21.0,95.0,8.68,0.61,84.59,53.98,28.73,0.85,63.192,2.52,8.06,11.78,58.42
9982,72.59,2019.0,7.0,21.0,22.0,145.0,8.72,0.59,85.22,55.75,29.53,1.9,58.346,2.47,9.37,18.88,60.33
9983,71.58,2019.0,7.0,21.0,23.0,114.75,8.6,0.57,85.94,58.2,30.25,1.77,53.5,2.25,12.16,24.35,62.62
9984,66.91,2019.0,7.0,22.0,0.0,98.5,9.38,0.51,86.42,71.97,23.58,1.08,42.033333,2.44,11.68,18.3,70.12
9985,75.64,2019.0,7.0,22.0,1.0,112.75,9.43,0.65,86.83,109.9,21.6,2.33,30.566668,2.92,11.42,2.0,99.4
9986,83.99,2019.0,7.0,22.0,2.0,130.5,8.98,0.72,87.06,109.88,23.35,2.58,19.1,2.59,11.87,13.45,100.35
9987,84.54,2019.0,7.0,22.0,3.0,135.75,8.49,0.7,86.75,66.57,27.12,1.93,14.966667,1.07,12.3,43.7,67.7
9988,72.36,2019.0,7.0,22.0,4.0,121.25,8.56,0.67,86.8,60.15,24.68,0.43,10.833333,1.01,11.74,43.27,61.23
9989,69.33,2019.0,7.0,22.0,5.0,100.5,10.15,0.65,87.08,54.17,22.85,0.1,6.7,0.95,9.86,39.17,55.5
9990,72.49,2019.0,7.0,22.0,6.0,93.0,39.78,0.66,85.91,47.53,24.73,0.6,5.9,0.92,9.23,39.08,51.15
9991,76.73,2019.0,7.0,22.0,7.0,107.75,113.04,0.69,79.57,37.22,29.85,2.08,16.85,0.73,8.82,38.97,45.67
9992,81.53,2019.0,7.0,22.0,8.0,114.75,174.95,0.51,71.6,35.2,29.1,0.85,11.23,0.99,9.45,37.83,43.62
9993,102.19,2019.0,7.0,22.0,9.0,165.75,253.36,0.53,63.53,31.95,29.65,16.25,22.57,1.18,8.01,34.82,41.33
9994,109.29,2019.0,7.0,22.0,10.0,182.5,368.66,0.52,54.98,27.75,32.23,7.42,8.35,0.75,7.96,36.38,39.35
9995,69.97,2019.0,7.0,22.0,11.0,106.5,383.08,0.33,49.63,23.45,40.35,7.53,21.987501,0.56,8.75,36.3,40.2
9996,60.1,2019.0,7.0,22.0,12.0,107.0,307.22,0.46,47.76,19.35,56.0,6.905,35.625,0.62,11.26,23.78,45.27
9997,68.61,2019.0,7.0,22.0,13.0,117.75,170.34,0.76,52.72,12.3,50.55,6.28,49.2625,0.89,4.84,15.28,36.7
9998,81.64,2019.0,7.0,22.0,14.0,153.25,49.04,1.98,67.56,11.53,45.03,4.03,62.9,0.82,5.26,13.88,33.03
9999,60.5,2019.0,7.0,22.0,15.0,99.25,96.46,0.79,72.09,15.32,47.9,5.25,65.08,0.62,3.68,7.77,37.77
10000,44.23,2019.0,7.0,22.0,16.0,55.0,140.03,0.53,67.02,15.3,35.42,7.0,25.9,0.67,5.59,21.07,31.12
10001,47.26,2019.0,7.0,22.0,17.0,69.5,100.42,0.69,66.09,17.0,31.5,4.78,95.18,0.83,7.03,24.68,30.35
10002,51.59,2019.0,7.0,22.0,18.0,77.75,42.38,0.79,69.38,16.48,29.02,3.28,122.7,0.87,5.93,26.38,28.6
10003,53.83,2019.0,7.0,22.0,19.0,73.25,10.43,0.62,71.78,15.38,27.05,2.82,43.23,0.9,5.48,26.23,26.7
10004,54.4,2019.0,7.0,22.0,20.0,76.0,8.47,0.39,77.36,17.05,29.82,4.17,168.7,1.23,3.9,26.83,29.5
10005,62.42,2019.0,7.0,22.0,21.0,91.5,8.47,0.28,80.25,24.93,31.62,4.88,106.85,1.76,6.44,24.85,36.75
10006,62.86,2019.0,7.0,22.0,22.0,113.75,8.65,0.31,82.53,35.88,30.17,3.95,95.8,2.19,7.31,23.62,44.8
10007,78.34,2019.0,7.0,22.0,23.0,120.0,8.6,0.35,83.48,52.25,26.55,3.53,83.4,2.68,7.49,16.8,55.88
10008,95.34,2019.0,7.0,23.0,0.0,146.25,8.6,0.53,82.45,55.08,26.23,3.95,71.0,2.6,8.4,20.68,58.0
10009,194.34,2019.0,7.0,23.0,1.0,186.0,8.7,0.42,83.23,49.92,26.35,4.35,0.7,2.0,10.52,28.2,53.95
10010,170.18,2019.0,7.0,23.0,2.0,246.0,8.58,0.54,83.39,44.25,23.32,3.85,148.0,1.52,9.59,29.58,47.82
10011,117.02,2019.0,7.0,23.0,3.0,180.25,8.6,0.71,84.74,43.22,21.4,2.75,52.65,1.27,9.43,28.62,45.97
10012,290.66,2019.0,7.0,23.0,4.0,164.16667,8.49,0.55,85.02,36.75,22.88,2.67,18.3,1.13,8.23,28.35,41.55
10013,576.46,2019.0,7.0,23.0,5.0,148.08333,10.18,0.59,85.96,36.15,32.48,4.1,127.47,1.24,7.13,22.7,46.15
10014,170.84,2019.0,7.0,23.0,6.0,132.0,41.52,0.69,84.03,40.23,28.82,3.0,94.3,1.41,8.0,22.88,47.5
10015,149.31,2019.0,7.0,23.0,7.0,145.0,108.27,0.62,74.18,34.58,27.65,2.58,45.55,1.49,7.28,24.6,42.35
10016,330.42,2019.0,7.0,23.0,8.0,292.0,205.56,0.61,65.56,31.95,30.3,3.27,34.7875,1.63,7.18,26.05,41.67
10017,256.26,2019.0,7.0,23.0,9.0,215.0,305.33,0.59,60.38,23.8,37.08,4.98,24.025,1.15,7.08,28.9,38.75
10018,110.08,2019.0,7.0,23.0,10.0,138.0,344.34,0.55,53.23,20.68,35.27,4.45,13.2625,1.05,8.21,28.62,35.35
10019,82.43,2019.0,7.0,23.0,11.0,121.25,313.07,0.84,54.81,17.05,32.88,3.03,2.5,1.09,6.5,25.1,31.15
10020,80.51,2019.0,7.0,23.0,12.0,139.5,341.6,0.7,49.7,13.12,31.42,2.65,3.1,0.94,5.34,22.33,27.2
10021,64.89,2019.0,7.0,23.0,13.0,105.5,49.32,0.67,56.84,12.68,30.93,3.03,3.7,0.86,4.49,21.02,26.6
10022,53.34,2019.0,7.0,23.0,14.0,88.25,134.93,0.45,52.83,13.95,32.88,4.17,5.2,0.85,5.82,22.38,28.6
10023,52.78,2019.0,7.0,23.0,15.0,90.0,233.6,0.35,44.85,16.05,29.25,3.02,3.27,0.69,5.4,21.0,28.4
10024,52.21,2019.0,7.0,23.0,16.0,76.25,162.64,0.47,47.47,14.0,25.48,2.52,6.2,0.65,4.2,21.77,24.73
10025,42.18,2019.0,7.0,23.0,17.0,65.25,100.38,0.42,50.66,12.85,23.25,2.5,9.2,0.68,3.55,21.85,22.65
10026,45.34,2019.0,7.0,23.0,18.0,64.0,35.52,0.35,54.55,12.93,28.55,4.1,15.93,0.76,3.8,21.48,25.53
10027,53.34,2019.0,7.0,23.0,19.0,74.75,8.37,0.69,63.82,14.95,26.25,3.15,13.25,0.97,4.94,23.45,25.9
10028,58.17,2019.0,7.0,23.0,20.0,88.75,8.45,0.57,69.27,15.5,24.25,2.25,22.23,1.21,3.94,23.35,25.3
10029,158.25,2019.0,7.0,23.0,21.0,120.0,8.17,0.72,71.62,15.78,22.23,2.0,28.67,1.3,3.65,23.5,24.45
10030,303.18,2019.0,7.0,23.0,22.0,163.5,8.49,0.65,75.64,20.4,25.88,3.15,25.88,1.99,4.05,19.98,30.07
10031,194.02,2019.0,7.0,23.0,23.0,207.0,8.52,0.73,74.88,63.6,27.48,4.48,19.38,3.77,6.7,1.85,65.5
10032,100.12,2019.0,7.0,24.0,0.0,219.75,8.5,0.72,74.04,72.05,25.25,3.38,20.93,3.62,8.95,12.95,71.1
10033,93.29,2019.0,7.0,24.0,1.0,171.0,8.5,0.67,75.42,63.83,26.48,3.12,25.23,3.13,10.07,24.02,65.15
10034,115.56,2019.0,7.0,24.0,2.0,153.25,8.89,0.7,75.94,72.35,31.55,4.22,30.25,3.16,10.33,17.98,74.65
10035,109.7,2019.0,7.0,24.0,3.0,229.25,8.49,0.75,78.37,89.33,31.53,6.12,31.35,3.37,11.96,14.5,88.25
10036,118.21,2019.0,7.0,24.0,4.0,250.5,8.78,0.52,79.9,87.0,27.4,5.1,36.35,3.36,11.51,21.52,84.17
10037,140.83,2019.0,7.0,24.0,5.0,306.75,9.13,0.92,75.42,64.2,25.55,4.53,32.88,2.12,11.39,35.42,64.93
10038,98.6,2019.0,7.0,24.0,6.0,221.75,16.25,0.74,77.72,39.1,26.22,4.03,29.62,0.74,9.75,38.12,45.2
10039,45.24,2019.0,7.0,24.0,7.0,56.5,44.78,0.57,75.03,32.65,29.82,5.28,31.7,0.89,7.79,34.3,42.0
10040,50.38,2019.0,7.0,24.0,8.0,99.0,119.3,0.47,69.28,32.73,29.2,4.45,31.82,1.0,8.57,33.75,41.7
10041,63.22,2019.0,7.0,24.0,9.0,143.25,291.82,0.36,56.91,31.82,26.43,2.88,35.02,1.29,7.4,32.72,39.5
10042,89.75,2019.0,7.0,24.0,10.0,192.0,257.07,0.5,53.12,30.23,32.1,2.35,37.95,1.74,6.18,26.07,41.25
10043,101.06,2019.0,7.0,24.0,11.0,235.0,230.76,0.49,49.65,21.0,34.8,3.32,37.75,1.24,6.1,25.07,35.33
10044,79.49,2019.0,7.0,24.0,12.0,172.0,239.65,0.61,49.96,17.38,35.25,3.97,38.8,0.87,7.4,25.27,32.65
10045,72.682,2019.0,7.0,24.0,13.0,157.0,196.25,0.46,46.27,9.95,24.12,3.27,37.65,0.65,5.33,19.25,20.82
10046,65.874,2019.0,7.0,24.0,14.0,142.0,184.94,0.42,43.69,9.03,21.5,2.98,39.22,0.6,3.93,18.93,18.68
10047,59.065998,2019.0,7.0,24.0,15.0,127.0,199.74,0.52,46.12,8.95,19.05,3.88,43.27,0.63,3.33,17.42,17.27
10048,52.258,2019.0,7.0,24.0,16.0,112.0,100.78,0.49,48.26,9.43,21.1,4.78,48.95,0.57,5.0,17.98,18.77
10049,45.45,2019.0,7.0,24.0,17.0,97.0,36.58,0.88,54.91,10.32,21.98,4.8,47.95,0.63,5.2,18.5,19.93
10050,50.02,2019.0,7.0,24.0,18.0,173.5,12.18,1.45,62.13,14.57,23.9,6.3,46.62,0.62,6.94,21.8,24.35
10051,28.2,2019.0,7.0,24.0,19.0,153.5,8.74,1.16,64.12,18.55,29.95,3.1,40.1,0.69,7.7,27.85,30.8
10052,23.91,2019.0,7.0,24.0,20.0,89.25,8.64,0.8,68.42,21.5,27.5,1.97,39.67,0.9,5.43,29.18,31.8
10053,29.57,2019.0,7.0,24.0,21.0,64.5,9.37,0.93,69.52,21.85,26.0,1.77,40.25,0.84,4.6,29.42,31.3
10054,27.23,2019.0,7.0,24.0,22.0,60.0,8.82,0.68,69.62,21.57,24.15,1.68,40.2,0.75,4.01,28.3,30.12
10055,26.65,2019.0,7.0,24.0,23.0,40.25,8.66,0.68,69.38,21.1,23.68,1.6,40.62,0.73,3.57,27.48,29.45
10056,25.76,2019.0,7.0,25.0,0.0,37.75,8.6,0.56,68.38,20.8,24.4,1.97,41.83,0.65,3.44,28.0,29.65
10057,24.87,2019.0,7.0,25.0,1.0,35.25,8.6,0.64,68.88,22.85,28.2,2.6,42.9,0.66,2.97,29.75,33.28
10058,23.06,2019.0,7.0,25.0,2.0,45.75,8.49,0.71,72.42,25.0,33.1,3.35,45.65,0.55,5.14,34.18,37.62
10059,18.39,2019.0,7.0,25.0,3.0,29.25,8.49,0.55,73.75,28.62,38.35,4.18,47.52,0.45,6.09,38.35,43.27
10060,16.79,2019.0,7.0,25.0,4.0,22.25,8.5,0.5,71.1,32.45,42.85,4.85,47.45,0.37,7.19,43.62,48.75
10061,13.88,2019.0,7.0,25.0,5.0,23.0,10.38,0.52,74.06,35.35,47.6,5.92,47.9,0.39,7.88,47.4,53.62
10062,18.93,2019.0,7.0,25.0,6.0,29.0,37.73,0.57,74.03,42.08,54.72,6.6,49.12,0.46,9.73,52.12,62.78
10063,24.375,2019.0,7.0,25.0,7.0,45.375,56.5,0.6,71.619995,53.04,62.775,7.535,49.3,0.52,10.4,55.36,75.815
10064,29.82,2019.0,7.0,25.0,8.0,61.75,75.27,0.63,69.21,64.0,70.83,8.47,49.48,0.58,11.07,58.6,88.85
10065,28.84,2019.0,7.0,25.0,9.0,65.0,106.02,0.52,64.08,75.27,87.03,9.6,49.77,0.55,12.48,65.0,106.5
10066,32.59,2019.0,7.0,25.0,10.0,91.5,60.79,0.55,64.88,91.78,113.6,10.32,50.0,0.46,13.34,72.75,133.82
10067,30.01,2019.0,7.0,25.0,11.0,75.25,56.8,0.57,66.44,115.88,152.6,11.1,49.3,0.46,13.94,71.5,173.88
10068,30.75,2019.0,7.0,25.0,12.0,77.0,51.58,0.59,67.48,126.65,144.45,12.3,49.2,0.44,15.27,93.75,178.15
10069,34.6,2019.0,7.0,25.0,13.0,75.25,119.27,0.65,65.01,215.4,291.1,12.93,49.3,0.37,15.04,27.4,327.18
10070,15.99,2019.0,7.0,25.0,14.0,46.5,45.4,0.65,68.31,191.65,403.75,13.52,48.67,0.39,15.22,51.6,375.62
10071,21.01,2019.0,7.0,25.0,15.0,59.75,93.83,0.5,68.65,174.68,205.05,14.18,48.95,0.39,10.43,112.93,248.8
10072,13.96,2019.0,7.0,25.0,16.0,36.25,52.27,0.51,68.04,175.4,212.9,15.07,49.25,0.41,9.88,120.0,253.57
10073,14.81,2019.0,7.0,25.0,17.0,45.75,25.01,0.37,69.11,187.73,227.43,15.2,49.03,0.45,9.86,130.28,271.12
10074,21.59,2019.0,7.0,25.0,18.0,55.0,19.78,0.58,69.69,192.18,238.35,15.4,49.27,0.42,10.13,141.15,280.52
10075,21.78,2019.0,7.0,25.0,19.0,65.0,8.61,0.72,73.38,189.6,246.53,15.9,50.08,0.55,9.94,127.15,282.77
10076,25.15,2019.0,7.0,25.0,20.0,64.0,8.49,0.7,72.84,182.03,247.12,16.1,50.2,0.62,10.34,123.85,277.05
10077,25.35,2019.0,7.0,25.0,21.0,65.0,7.7,0.5,73.77,183.25,244.73,15.85,49.58,0.81,9.78,133.0,276.8
10078,37.53,2019.0,7.0,25.0,22.0,84.5,8.28,0.4,76.78,190.48,248.05,15.85,49.82,1.06,9.69,134.32,284.35
10079,43.88,2019.0,7.0,25.0,23.0,111.5,8.23,0.56,78.77,190.88,245.98,16.23,55.85,1.24,9.84,128.57,283.55
10080,67.92,2019.0,7.0,26.0,0.0,143.5,8.49,0.37,79.96,198.68,244.7,16.12,65.58,1.36,10.78,133.85,289.1
10081,88.34,2019.0,7.0,26.0,1.0,184.25,8.49,0.56,78.71,208.6,255.22,16.02,58.88,1.22,11.14,129.85,302.65
10082,49.44,2019.0,7.0,26.0,2.0,122.0,8.49,0.63,77.91,207.4,258.12,16.18,42.88,1.17,11.82,129.2,303.2
