,year,month,day,hour,PM10,AT,BP,SR,RH,WS,WD,NO,NO2,SO2,Ozone,CO,Benzene,NH3,NOx
10326,2019.0,8.0,5.0,6.0,52.0,25.35,1035.8529,21.38,86.05,0.3,176.0,35.65,23.85,6.25,83.5,1.88,1.8815494,21.65,41.7
10327,2019.0,8.0,5.0,7.0,64.5,26.83,1038.75,132.7,84.53,0.45,169.5,36.9,31.7,6.23,117.0,1.82,1.8806959,27.55,46.92
10328,2019.0,8.0,5.0,8.0,77.5,29.88,989.5,290.57,74.38,0.47,162.25,13.68,54.7,4.85,156.75,1.62,1.8798426,32.9,40.25
10329,2019.0,8.0,5.0,9.0,63.5,32.5,989.5,345.2,61.33,0.65,180.5,5.3,45.03,5.1,121.25,1.48,1.8789892,32.67,28.3
10330,2019.0,8.0,5.0,10.0,83.75,34.05,989.5,369.52,55.05,0.6,195.75,2.33,32.08,5.7,111.0,1.58,1.8781359,31.93,18.92
10331,2019.0,8.0,5.0,11.0,92.25,35.27,989.52,384.02,50.42,0.82,189.0,2.1,23.7,4.85,93.0,1.5,1.8772825,27.5,14.33
10332,2019.0,8.0,5.0,12.0,76.25,36.02,989.5,383.58,47.38,0.8,213.75,1.8,18.92,6.88,78.75,1.45,1.8764292,22.17,11.55
10333,2019.0,8.0,5.0,13.0,48.75,35.05,988.1,333.43,48.88,0.97,186.75,1.42,17.6,6.43,62.5,1.42,1.8755758,21.25,10.55
10334,2019.0,8.0,5.0,14.0,33.75,35.98,972.15,352.75,42.62,0.88,201.0,2.17,16.68,5.53,57.0,1.35,1.8747225,21.2,10.62
10335,2019.0,8.0,5.0,15.0,31.25,31.32,972.12,82.03,60.05,0.68,190.25,2.08,35.27,4.53,61.5,1.65,1.8738691,32.1,20.48
10336,2019.0,8.0,5.0,16.0,44.5,28.93,972.15,64.3,68.97,0.7,230.0,1.98,43.9,5.5,104.25,1.68,1.8730158,37.23,24.97
10337,2019.0,8.0,5.0,17.0,49.75,29.43,972.1,65.83,68.38,0.65,207.25,2.73,43.35,6.12,87.75,1.73,1.8721625,35.73,25.3
10338,2019.0,8.0,5.0,18.0,61.0,29.05,972.1,41.47,69.83,0.4,198.25,2.23,37.73,5.7,95.0,1.58,1.871309,33.02,21.85
10339,2019.0,8.0,5.0,19.0,67.25,28.55,972.1,3.35,72.85,0.38,174.0,3.62,52.62,7.0,90.0,1.88,1.8704557,27.92,30.97
10340,2019.0,8.0,5.0,20.0,80.5,28.25,972.1,1.25,75.28,0.32,168.5,11.9,58.0,7.5,111.5,2.15,1.8696023,22.67,40.52
10341,2019.0,8.0,5.0,21.0,62.0,27.95,972.1,1.25,76.12,0.4,166.5,14.35,50.42,5.57,111.75,1.98,1.868749,23.85,38.52
10342,2019.0,8.0,5.0,22.0,56.0,27.65,972.1,1.15,76.42,0.38,170.25,5.42,41.2,4.85,104.5,1.7,1.8678956,25.0,26.35
10343,2019.0,8.0,5.0,23.0,50.75,27.42,972.1,0.97,77.03,0.42,147.5,7.6,35.12,4.45,91.25,1.6,1.8670423,33.53,24.88
10344,2019.0,8.0,6.0,0.0,33.75,27.25,972.1,0.98,77.33,0.32,206.0,3.3,29.52,4.33,83.5,1.5,1.8661889,38.3,18.38
10345,2019.0,8.0,6.0,1.0,40.5,27.12,972.1,1.02,78.08,0.3,229.0,3.62,33.33,6.0,80.75,1.5,1.8653356,37.3,20.68
10346,2019.0,8.0,6.0,2.0,71.5,27.1,972.1,1.0,79.0,0.38,148.5,5.2,31.55,9.25,71.25,1.55,1.8644822,34.4,21.05
10347,2019.0,8.0,6.0,3.0,70.75,27.25,972.1,1.1,80.07,0.57,130.25,4.57,28.6,6.77,83.25,1.45,1.8636289,28.4,18.92
10348,2019.0,8.0,6.0,4.0,70.5,26.98,972.1,1.12,81.18,0.47,96.5,3.67,25.18,5.6,91.25,1.45,1.8627754,23.4,16.4
10349,2019.0,8.0,6.0,5.0,61.0,26.68,972.1,1.8,81.62,0.47,143.25,3.2,22.02,3.0,93.75,1.52,1.8619221,23.53,14.33
10350,2019.0,8.0,6.0,6.0,57.25,26.77,972.1,35.83,81.62,0.82,110.25,7.25,24.23,3.02,95.5,1.65,1.8610688,24.18,18.77
10351,2019.0,8.0,6.0,7.0,50.25,26.4,1016.9,42.08,79.82,1.15,208.0,7.47,29.8,2.7,97.75,1.48,1.8602154,30.78,21.95
10352,2019.0,8.0,6.0,8.0,7.25,24.27,1028.55,55.98,84.88,0.6,207.0,7.2,40.62,2.12,47.0,1.48,1.8593621,33.73,27.47
10353,2019.0,8.0,6.0,9.0,1.5,24.33,1040.2001,14.25,85.2,0.98,130.25,16.2,43.7,2.92,20.75,1.75,1.8585087,30.88,36.45
10354,2019.0,8.0,6.0,10.0,40.25,22.35,1051.8501,4.6,85.9,1.38,148.5,24.32,46.58,3.95,14.0,1.42,1.8576554,30.48,44.55
10355,2019.0,8.0,6.0,11.0,79.0,22.15,1063.5,9.3,86.72,0.48,147.75,12.9,49.42,8.85,47.0,1.73,1.856802,26.65,36.77
10356,2019.0,8.0,6.0,12.0,71.25,22.42,1075.15,27.73,86.68,0.9,106.25,30.65,56.28,5.25,43.0,1.82,1.8559487,28.38,54.95
10357,2019.0,8.0,6.0,13.0,45.5,22.98,1086.8,86.15,86.28,1.45,104.0,46.0,62.67,3.7,32.0,1.88,1.8550953,33.9,70.83
10358,2019.0,8.0,6.0,14.0,33.0,23.97,973.77,143.93,84.8,1.52,105.25,33.38,61.08,3.08,34.75,1.75,1.854242,33.67,59.67
10359,2019.0,8.0,6.0,15.0,18.0,24.75,972.18,138.62,82.8,1.08,137.0,10.93,45.35,1.55,27.25,1.5,1.8533885,32.62,33.0
10360,2019.0,8.0,6.0,16.0,11.5,25.8,972.1,192.73,79.2,1.45,129.75,5.7,35.27,5.28,11.0,1.5,1.8525352,39.2,23.4
10361,2019.0,8.0,6.0,17.0,5.0,26.27,972.1,98.1,76.0,0.6,133.0,4.6,37.42,8.12,27.75,1.58,1.8516818,35.7,23.68
10362,2019.0,8.0,6.0,18.0,7.0,25.95,972.18,42.75,75.9,0.32,187.0,16.4,59.52,8.3,45.25,1.77,1.8508285,29.97,45.02
10363,2019.0,8.0,6.0,19.0,26.5,24.93,972.2,2.02,78.38,0.3,201.0,32.27,68.97,9.4,58.5,2.1,1.8499751,24.07,63.0
10364,2019.0,8.0,6.0,20.0,62.25,24.48,972.27,1.08,81.8,0.3,184.0,56.07,55.3,8.57,72.75,2.95,1.8491218,19.75,75.15
10365,2019.0,8.0,6.0,21.0,51.5,24.4,972.4,1.02,83.3,0.3,189.75,100.35,49.55,8.25,88.25,3.52,1.8482685,20.48,108.17
10366,2019.0,8.0,6.0,22.0,56.75,24.2,972.4,1.02,83.85,0.3,158.25,93.95,46.8,9.75,98.0,3.15,1.8474151,21.05,101.45
10367,2019.0,8.0,6.0,23.0,33.5,24.08,972.48,1.23,84.22,0.3,178.0,85.78,42.2,9.45,84.75,2.4,1.8465618,28.12,92.38
10368,2019.0,8.0,7.0,0.0,12.25,24.1,972.5,1.25,84.5,0.3,233.0,74.28,37.9,7.12,74.25,2.05,1.8457084,33.6,80.72
10369,2019.0,8.0,7.0,1.0,28.75,24.08,972.52,1.15,84.83,0.3,208.75,58.18,36.9,6.85,84.75,1.98,1.8448551,34.97,67.03
10370,2019.0,8.0,7.0,2.0,69.5,24.17,972.55,1.23,84.93,0.3,212.25,97.7,42.5,13.35,91.5,2.3,1.8440017,30.9,102.3
10371,2019.0,8.0,7.0,3.0,70.25,24.0,972.5,1.12,85.03,0.3,202.25,91.33,46.65,9.82,78.0,2.27,1.8431484,24.6,99.3
10372,2019.0,8.0,7.0,4.0,50.5,23.9,972.58,1.08,85.5,0.3,207.5,103.7,33.92,8.18,79.5,2.32,1.8422949,19.7,102.57
10373,2019.0,8.0,7.0,5.0,53.0,23.9,972.62,1.98,85.83,0.3,239.5,100.88,29.65,5.8,87.0,2.3,1.8414416,19.6,98.0
10374,2019.0,8.0,7.0,6.0,62.25,24.2,972.58,17.3,86.0,0.3,219.0,109.55,25.1,6.28,103.75,2.38,1.8405882,20.02,102.65
10375,2019.0,8.0,7.0,7.0,81.0,24.93,972.32,46.4,85.45,0.35,195.75,117.28,36.58,7.5,143.75,2.4,1.8397349,26.0,115.08
10376,2019.0,8.0,7.0,8.0,33.0,25.95,972.15,86.25,80.68,1.0,101.0,68.38,56.8,5.38,172.5,1.25,1.8388815,32.2,85.95
10377,2019.0,8.0,7.0,9.0,38.0,27.65,972.15,249.32,72.58,1.45,126.0,45.53,60.3,3.85,111.75,1.12,1.8380282,30.45,69.18
10378,2019.0,8.0,7.0,10.0,46.75,29.4,972.1,350.7,61.15,2.58,98.5,9.95,50.72,2.97,109.5,0.5,1.8371749,28.45,35.1
10379,2019.0,8.0,7.0,11.0,38.25,31.12,972.12,366.95,56.65,2.25,111.0,6.28,41.77,2.15,64.5,1.1,1.8363215,23.3,27.35
10380,2019.0,8.0,7.0,12.0,57.75,31.18,972.1,353.02,56.85,2.43,112.5,5.75,44.4,4.55,53.5,1.58,1.8354682,17.93,28.3
10381,2019.0,8.0,7.0,13.0,20.0,31.98,972.1,350.02,53.92,2.67,110.5,4.1,34.83,4.3,53.5,1.45,1.8346148,16.93,21.9
10382,2019.0,8.0,7.0,14.0,7.75,32.12,972.12,391.25,53.23,3.02,111.5,4.5,32.92,3.6,30.75,1.4,1.8337615,17.65,21.18
10383,2019.0,8.0,7.0,15.0,7.0,31.92,972.1,292.32,53.92,2.8,120.5,4.88,31.45,2.52,29.25,1.4,1.832908,24.77,20.7
10384,2019.0,8.0,7.0,16.0,13.0,30.92,972.1,187.45,57.52,2.17,106.0,4.65,32.27,2.98,28.0,1.45,1.8320547,32.62,20.98
10385,2019.0,8.0,7.0,17.0,19.0,29.95,972.1,97.92,61.9,1.75,107.5,5.8,42.65,4.6,36.5,1.62,1.8312013,32.75,27.4
10386,2019.0,8.0,7.0,18.0,18.25,29.32,972.12,41.47,63.95,1.77,93.25,8.15,47.72,5.2,53.5,1.57,1.830348,32.23,32.03
10387,2019.0,8.0,7.0,19.0,23.0,28.77,972.1,1.85,66.1,1.62,95.75,17.7,51.42,6.3,58.25,1.7,1.8294946,25.38,41.77
10388,2019.0,8.0,7.0,20.0,36.25,28.55,972.1,1.05,65.95,1.2,101.5,22.3,52.42,7.05,68.0,1.85,1.8286413,17.8,46.07
10389,2019.0,8.0,7.0,21.0,15.25,28.1,972.1,1.05,69.05,0.97,93.5,20.4,50.9,5.6,73.25,1.88,1.8277879,18.73,43.72
10390,2019.0,8.0,7.0,22.0,22.25,27.7,972.1,1.1,69.72,1.15,120.25,29.3,51.57,5.85,88.75,1.95,1.8269346,19.4,51.35
10391,2019.0,8.0,7.0,23.0,19.0,27.55,972.1,1.08,70.05,1.6,78.25,14.0,43.8,4.5,83.5,1.6,1.8260812,26.38,34.67
10392,2019.0,8.0,8.0,0.0,6.75,27.0,972.1,1.08,71.58,1.82,90.0,5.47,31.98,5.05,65.5,1.48,1.8252279,32.5,21.45
10393,2019.0,8.0,8.0,1.0,13.0,26.57,972.1,1.02,73.03,0.75,110.75,5.27,33.12,5.78,50.5,1.42,1.8243746,32.27,21.93
10394,2019.0,8.0,8.0,2.0,31.75,26.38,972.1,1.05,73.45,0.6,97.25,3.7,30.0,5.92625,44.0,1.35,1.8235211,33.55,18.95
10395,2019.0,8.0,8.0,3.0,27.5,25.98,972.1,1.17,76.33,0.3,160.0,11.28,31.3,6.0725,43.25,1.45,1.8226678,22.88,25.8
10396,2019.0,8.0,8.0,4.0,29.5,25.67,972.1,1.08,77.72,0.3,138.25,17.17,30.98,6.21875,52.0,1.58,1.8218144,18.1,30.45
10397,2019.0,8.0,8.0,5.0,14.75,25.42,972.1,2.45,78.93,0.3,47.25,28.0,30.88,6.365,37.5,1.65,1.8209611,17.5,39.23
10398,2019.0,8.0,8.0,6.0,26.75,26.62,972.1,56.03,78.12,0.38,177.5,51.75,31.9,6.51125,69.5,1.77,1.8201077,17.98,59.2
10399,2019.0,8.0,8.0,7.0,43.5,28.17,972.1,133.35,72.45,0.68,125.75,52.67,40.83,6.6575,108.5,1.77,1.8192544,24.2,64.67
10400,2019.0,8.0,8.0,8.0,31.0,29.83,972.1,177.3,66.22,0.95,116.25,28.23,45.92,6.80375,106.25,1.52,1.818401,32.27,47.42
10401,2019.0,8.0,8.0,9.0,25.0,30.02,972.18,230.35,64.08,1.1,127.75,8.3,43.27,6.95,86.0,1.52,1.8175477,33.25,29.8
10402,2019.0,8.0,8.0,10.0,32.25,34.12,972.2,385.2,50.75,1.58,136.0,5.17,39.67,6.92,67.0,1.55,1.8166943,33.4,25.33
10403,2019.0,8.0,8.0,11.0,39.0,35.8,972.23,394.38,43.02,1.68,141.5,2.92,29.95,8.47,57.5,1.27,1.815841,29.85,18.3
10404,2019.0,8.0,8.0,12.0,38.25,36.15,972.2,381.27,39.85,1.85,161.5,3.03,22.98,6.42,42.25,1.25,1.8149875,26.38,14.72
10405,2019.0,8.0,8.0,13.0,9.0,36.1,972.2,377.53,40.83,1.5,178.75,2.12,18.48,5.22,26.5,1.2,1.8141342,21.93,11.57
10406,2019.0,8.0,8.0,14.0,7.0,34.6,972.15,254.35,45.6,1.43,144.75,2.08,23.0,4.47,22.5,1.23,1.8132809,20.6,13.88
10407,2019.0,8.0,8.0,15.0,1.0,33.85,972.12,230.7,48.05,1.2,171.0,3.08,29.27,3.12,25.0,1.23,1.8124275,18.77,18.1
10408,2019.0,8.0,8.0,16.0,2.9166667,33.25,972.12,114.9,50.27,1.6,129.25,2.55,26.93,4.95,30.0,1.4,1.8115742,23.83,16.4
10409,2019.0,8.0,8.0,17.0,4.8333335,32.25,972.1,41.38,53.33,1.05,129.25,2.42,26.38,7.05,37.25,1.4,1.8107208,26.15,16.02
10410,2019.0,8.0,8.0,18.0,6.75,31.73,972.1,12.6,54.65,0.8,132.5,3.17,40.7,7.97,41.0,1.57,1.8098675,27.42,24.2
10411,2019.0,8.0,8.0,19.0,23.5,31.1,972.1,1.42,57.88,0.75,166.0,13.03,62.12,8.1,51.0,2.05,1.8090141,23.75,43.58
10412,2019.0,8.0,8.0,20.0,16.0,30.5,972.1,1.12,60.4,0.65,94.0,38.17,68.03,8.75,81.0,2.02,1.8081608,18.58,67.3
10413,2019.0,8.0,8.0,21.0,25.0,30.6,972.1,1.0,60.65,1.3,108.0,26.8,64.48,8.42,81.0,1.85,1.8073074,15.48,56.05
10414,2019.0,8.0,8.0,22.0,15.0,30.23,972.1,1.02,63.23,1.85,103.5,13.15,49.88,8.0,75.75,1.52,1.8064541,14.98,37.25
10415,2019.0,8.0,8.0,23.0,9.75,29.83,972.1,1.0,64.33,2.18,104.0,5.98,42.3,7.15,62.0,1.3,1.8056006,15.18,27.35
10416,2019.0,8.0,9.0,0.0,12.0,29.95,972.1,1.02,55.1,3.82,89.5,3.73,25.23,5.65,48.0,1.3,1.8047473,20.3,16.45
10417,2019.0,8.0,9.0,1.0,8.0,29.4,972.1,0.98,55.35,2.77,95.0,2.27,18.03,5.25,41.0,1.4,1.8038939,27.42,11.43
10418,2019.0,8.0,9.0,2.0,11.75,28.88,972.1,1.1,56.97,3.92,98.5,2.5,12.15,9.0,40.0,1.3,1.8030406,25.3,8.55
10419,2019.0,8.0,9.0,3.0,23.0,28.27,972.1,1.05,59.62,4.0,96.5,1.2,12.5,5.05,41.25,1.3,1.8021872,23.12,7.62
10420,2019.0,8.0,9.0,4.0,6.0,27.5,972.1,1.12,62.8,4.28,93.5,1.62,12.53,4.38,29.0,1.4,1.8013339,17.62,8.0
10421,2019.0,8.0,9.0,5.0,5.75,27.05,972.08,2.85,63.47,3.9,106.0,1.82,12.43,4.55,34.5,1.4,1.8004806,15.05,8.07
10422,2019.0,8.0,9.0,6.0,4.25,27.02,972.1,61.73,64.9,3.57,96.0,7.88,20.88,3.53,36.25,1.47,1.7996272,14.07,17.68
10423,2019.0,8.0,9.0,7.0,2.25,29.0,972.1,198.65,57.65,3.65,105.0,18.45,33.17,4.52,48.75,1.65,1.7987739,13.95,32.72
10424,2019.0,8.0,9.0,8.0,2.75,30.15,972.1,303.38,55.6,4.35,102.75,15.82,34.0,4.85,58.25,1.4,1.7979205,18.85,30.93
10425,2019.0,8.0,9.0,9.0,5.75,29.6,972.1,284.82,58.25,3.88,109.25,10.78,32.67,4.9472,61.75,1.4,1.7970672,23.92,26.12
10426,2019.0,8.0,9.0,10.0,18.5,29.35,972.1,268.67,59.25,4.2,100.25,8.82,32.83,5.0443997,61.75,1.35,1.7962137,24.62,24.67
10427,2019.0,8.0,9.0,11.0,23.0,30.02,972.1,282.8,58.23,5.0,95.25,6.15,29.88,5.1416,64.75,1.35,1.7953604,24.52,20.85
10428,2019.0,8.0,9.0,12.0,24.0,28.98,972.1,200.25,61.9,3.7,111.0,8.62,34.27,5.2388,67.25,1.55,1.794507,17.98,25.27
10429,2019.0,8.0,9.0,13.0,23.25,30.2,972.1,295.65,59.5,3.62,93.75,9.43,40.3,5.336,66.75,1.5,1.7936537,15.62,29.1
10430,2019.0,8.0,9.0,14.0,12.0,31.25,972.1,340.57,57.17,3.6,110.75,8.82,41.45,5.4332,63.0,1.5,1.7928003,15.1,29.27
10431,2019.0,8.0,9.0,15.0,18.25,30.18,972.1,172.25,60.95,3.5,104.0,5.12,35.22,5.5304,77.75,1.42,1.791947,16.25,22.95
10432,2019.0,8.0,9.0,16.0,22.0,28.12,973.67,101.0,68.95,3.33,90.75,6.55,34.77,5.6276,71.25,1.6,1.7910936,20.77,23.85
10433,2019.0,8.0,9.0,17.0,14.0,28.98,972.1,74.5,64.55,3.2,92.25,9.25,38.8,5.7248,45.75,1.73,1.7902403,26.1,28.18
10434,2019.0,8.0,9.0,18.0,6.0,29.2,972.1,28.25,62.12,2.88,97.5,6.55,40.2,5.822,52.5,1.65,1.789387,24.7,26.7
10435,2019.0,8.0,9.0,19.0,23.5,28.9,972.1,1.55,62.92,3.02,95.0,5.32,41.52,5.9192,63.75,1.62,1.7885336,23.45,26.4
10436,2019.0,8.0,9.0,20.0,22.25,28.77,972.1,1.1,63.55,3.15,99.5,5.97,40.38,6.0164,58.5,1.65,1.7876803,18.5,26.38
10437,2019.0,8.0,9.0,21.0,20.5,28.2,972.1,1.0,63.98,3.65,100.0,4.28,32.83,6.1136003,60.5,1.5,1.7868268,15.2,20.95
10438,2019.0,8.0,9.0,22.0,14.0,27.27,972.08,0.97,66.55,3.55,100.25,3.6,29.8,6.2108,51.0,1.42,1.7859735,15.18,18.8
10439,2019.0,8.0,9.0,23.0,17.75,26.85,972.1,0.98,68.58,3.5,96.5,4.03,28.45,6.308,45.0,1.35,1.7851201,15.7,18.45
10440,2019.0,8.0,10.0,0.0,15.25,26.38,972.1,1.0,71.5,3.35,88.5,3.47,25.0,6.4052,46.25,1.38,1.7842668,20.18,16.15
10441,2019.0,8.0,10.0,1.0,8.5,26.18,972.1,1.05,72.7,3.25,97.75,2.95,22.9,6.5024,50.5,1.25,1.7834134,26.52,14.6
10442,2019.0,8.0,10.0,2.0,28.75,25.92,972.1,1.1,74.78,3.23,106.5,2.1,15.3,6.5996003,47.75,1.2,1.7825601,24.3,9.9
10443,2019.0,8.0,10.0,3.0,20.5,25.67,972.1,1.08,76.53,3.33,99.5,2.1,14.83,6.6968,36.0,1.23,1.7817067,22.1,9.57
10444,2019.0,8.0,10.0,4.0,16.0,25.67,972.1,1.17,76.55,3.88,99.0,2.35,15.65,6.794,39.0,1.42,1.7808534,18.68,10.25
10445,2019.0,8.0,10.0,5.0,33.25,25.67,972.1,1.15,76.15,3.9,97.0,2.62,16.8,6.8912,54.5,1.48,1.78,16.0,11.07
10446,2019.0,8.0,10.0,6.0,25.0,25.67,972.1,10.3,75.45,3.53,96.5,2.92,17.5,6.9884,47.0,1.38,1.7791467,15.25,11.7
10447,2019.0,8.0,10.0,7.0,15.25,26.1,972.1,123.85,72.85,3.73,107.25,4.28,18.43,7.0856004,39.0,1.4,1.7782933,15.3,13.28
10448,2019.0,8.0,10.0,8.0,20.5,27.5,972.1,229.53,69.1,3.2,125.25,4.9,19.47,7.1828003,38.75,1.4,1.77744,19.7,14.38
10449,2019.0,8.0,10.0,9.0,8.25,27.53,972.1,197.53,68.95,3.25,117.25,5.68,23.48,7.28,37.25,1.5,1.7765867,25.55,17.12
10450,2019.0,8.0,10.0,10.0,24.75,29.5,972.12,284.25,62.17,2.85,140.5,4.2,23.0,8.25,42.75,1.42,1.7757332,29.12,15.65
10451,2019.0,8.0,10.0,11.0,48.0,28.65,972.1,291.65,65.12,3.05,124.75,3.88,23.12,7.8,59.5,1.38,1.7748799,29.83,15.45
10452,2019.0,8.0,10.0,12.0,10.75,28.77,972.12,291.4,64.47,2.62,141.75,4.43,22.85,5.38,37.0,1.4,1.7740265,28.35,15.75
10453,2019.0,8.0,10.0,13.0,32.25,30.1,972.15,239.82,60.73,2.22,151.0,4.22,24.52,2.45,28.0,1.45,1.7731732,27.05,16.5
10454,2019.0,8.0,10.0,14.0,26.25,29.68,972.15,249.15,62.52,1.93,140.75,5.67,27.6,2.35,27.25,1.4,1.7723198,26.95,19.27
10455,2019.0,8.0,10.0,15.0,24.0,30.18,972.1,190.45,60.15,1.9,146.0,3.43,23.3,3.5,25.75,1.42,1.7714665,20.55,15.18
10456,2019.0,8.0,10.0,16.0,21.25,30.52,972.1,134.53,58.85,1.4,177.25,3.15,23.18,4.15,27.25,1.42,1.7706131,25.65,14.9
10457,2019.0,8.0,10.0,17.0,18.5,29.75,972.12,73.3,61.2,1.0,147.25,2.92,28.88,5.6,27.25,1.4,1.7697598,29.25,17.73
10458,2019.0,8.0,10.0,18.0,15.75,29.17,972.1,23.57,62.22,2.0,115.5,3.95,34.08,6.15,35.0,1.45,1.7689064,27.83,21.35
10459,2019.0,8.0,10.0,19.0,13.0,28.3,972.1,1.77,64.92,1.32,122.5,5.3,38.95,5.55,38.0,1.52,1.768053,25.05,25.07
10460,2019.0,8.0,10.0,20.0,18.5,27.77,972.1,1.05,67.97,1.25,134.0,5.88,40.5,6.12,37.25,1.6,1.7671996,17.6,26.35
10461,2019.0,8.0,10.0,21.0,31.75,27.4,972.08,1.0,69.75,1.23,135.75,6.2,41.1,7.07,37.25,1.67,1.7663463,16.3,26.95
10462,2019.0,8.0,10.0,22.0,23.75,27.12,972.1,1.05,71.68,1.52,108.0,7.33,38.5,6.45,44.75,1.62,1.765493,16.27,26.48
10463,2019.0,8.0,10.0,23.0,29.5,27.0,972.08,1.05,73.12,1.27,103.75,5.85,34.33,6.6,47.0,1.52,1.7646396,16.23,23.0
10464,2019.0,8.0,11.0,0.0,24.0,27.02,972.1,1.0,72.95,1.45,96.25,3.55,30.4,4.28,45.25,1.42,1.7637863,21.9,19.05
10465,2019.0,8.0,11.0,1.0,9.75,26.62,972.1,1.05,74.12,0.8,120.0,2.88,27.58,3.75,41.5,1.4,1.7629329,30.7,17.0
10466,2019.0,8.0,11.0,2.0,30.75,26.4,972.1,1.02,74.67,1.08,100.0,2.75,27.5,6.1,48.25,1.4,1.7620796,27.45,16.9
10467,2019.0,8.0,11.0,3.0,30.25,26.35,972.1,0.97,75.05,1.0,99.25,3.2,28.27,6.06875,53.75,1.4,1.7612262,23.97,17.65
10468,2019.0,8.0,11.0,4.0,29.75,26.1,972.1,1.15,76.22,0.72,149.75,3.17,26.55,6.0375,54.75,1.4,1.7603729,19.23,16.73
10469,2019.0,8.0,11.0,5.0,51.25,25.88,972.1,2.38,77.4,0.85,116.0,3.27,24.1,6.00625,66.5,1.33,1.7595195,17.85,15.47
10470,2019.0,8.0,11.0,6.0,44.5,26.62,972.1,58.52,76.32,1.12,109.75,5.05,22.65,5.975,58.75,1.38,1.7586662,17.38,16.15
10471,2019.0,8.0,11.0,7.0,38.75,29.25,972.1,201.1,69.12,0.97,150.75,5.6,21.7,5.94375,59.5,1.42,1.7578127,16.65,16.15
10472,2019.0,8.0,11.0,8.0,28.25,31.58,972.1,322.75,60.3,0.98,174.75,4.22,21.3,5.9125,59.0,1.35,1.7569594,21.47,14.75
10473,2019.0,8.0,11.0,9.0,14.25,32.12,972.1,267.75,57.02,0.85,168.5,3.2,19.2,5.88125,45.75,1.25,1.756106,28.15,12.83
10474,2019.0,8.0,11.0,10.0,34.75,33.02,972.1,315.23,53.53,0.9,192.75,2.1,17.32,5.85,54.25,1.4,1.7552527,28.12,10.95
10475,2019.0,8.0,11.0,11.0,42.0,32.5,972.1,310.43,55.23,0.93,188.75,2.33,16.85,5.81875,66.0,1.4,1.7543993,26.48,10.93
10476,2019.0,8.0,11.0,12.0,51.75,33.35,972.12,312.27,51.78,1.12,172.75,1.73,16.9,5.7875,70.5,1.42,1.753546,18.88,10.4
10477,2019.0,8.0,11.0,13.0,53.25,34.4,972.1,357.15,48.68,1.2,183.75,1.88,16.48,5.75625,61.0,1.33,1.7526927,15.5,10.32
10478,2019.0,8.0,11.0,14.0,23.75,33.05,972.1,283.5,53.5,1.12,152.0,2.3,16.8,5.725,48.75,1.4,1.7518393,14.9,10.8
10479,2019.0,8.0,11.0,15.0,20.5,32.88,972.12,193.93,52.73,1.12,205.5,2.1,16.65,5.69375,50.5,1.42,1.750986,15.25,10.57
10480,2019.0,8.0,11.0,16.0,13.0,32.85,972.1,94.0,51.15,1.15,231.75,2.17,14.48,5.6625,30.0,1.23,1.7501326,23.55,9.5
10481,2019.0,8.0,11.0,17.0,18.5,32.3,972.1,81.3,53.15,1.15,238.5,1.8,16.85,5.63125,27.75,1.23,1.7492793,29.6,10.43
10482,2019.0,8.0,11.0,18.0,24.0,30.98,972.1,27.48,57.83,0.53,236.75,2.02,21.4,5.6,33.5,1.35,1.7484258,31.6,13.05
10483,2019.0,8.0,11.0,19.0,21.25,29.48,972.1,1.75,61.38,0.32,219.5,3.05,38.23,5.6,44.25,1.55,1.7475725,25.3,22.8
10484,2019.0,8.0,11.0,20.0,18.25,28.93,972.1,1.25,64.75,0.3,228.75,16.3,51.05,7.5,52.5,1.95,1.7467191,17.68,40.42
10485,2019.0,8.0,11.0,21.0,31.0,28.88,972.1,1.17,65.12,0.45,226.5,11.53,45.7,7.67,70.5,1.8,1.7458658,17.4,33.7
10486,2019.0,8.0,11.0,22.0,20.75,28.62,972.1,1.08,65.62,0.45,235.0,4.45,37.27,6.95,54.5,1.62,1.7450124,16.62,23.45
10487,2019.0,8.0,11.0,23.0,16.25,28.7,972.1,1.12,64.45,1.0,227.25,2.53,34.23,7.03,49.5,1.55,1.7441591,16.12,20.25
10488,2019.0,8.0,12.0,0.0,14.0,28.48,972.1,0.97,64.62,0.68,231.0,2.08,29.07,7.35,51.5,1.4,1.7433057,24.5,17.15
10489,2019.0,8.0,12.0,1.0,31.0,27.88,972.1,1.1,66.77,0.75,234.0,2.58,26.35,7.03,47.0,1.3,1.7424524,32.52,16.15
10490,2019.0,8.0,12.0,2.0,28.75,27.32,972.1,1.0,68.7,0.53,232.75,2.15,31.75,8.95,54.75,1.4,1.7415991,27.85,18.65
10491,2019.0,8.0,12.0,3.0,22.0,26.95,972.1,1.2,69.65,0.9,230.75,1.88,24.2,7.53,42.0,1.35,1.7407457,24.83,14.42
10492,2019.0,8.0,12.0,4.0,21.0,26.75,972.1,1.18,69.67,1.02,229.0,2.02,17.4,5.47,25.0,1.4,1.7398924,17.0,10.88
10493,2019.0,8.0,12.0,5.0,27.0,26.25,972.12,1.65,72.07,1.18,230.5,1.65,19.82,4.78,25.0,1.42,1.739039,15.82,11.88
10494,2019.0,8.0,12.0,6.0,20.5,26.05,972.1,33.55,74.1,1.2,227.0,4.5,25.27,4.12,34.75,1.48,1.7381856,15.35,17.1
